x 		 t 		 u
0.3265 	 0.9388 	 4.843025
0.3265 	 0.9592 	 5.143894
0.3265 	 0.9796 	 5.470945
0.3265 	 1.0000 	 5.826789
0.4898 	 0.0000 	 1.839234
0.4898 	 0.0204 	 1.841149
0.4898 	 0.0408 	 1.845310
0.4898 	 0.0612 	 1.851739
0.4898 	 0.0816 	 1.860464
0.4898 	 0.1020 	 1.871523
0.4898 	 0.1224 	 1.884963
0.4898 	 0.1429 	 1.900840
0.4898 	 0.1633 	 1.919220
0.4898 	 0.1837 	 1.940177
0.4898 	 0.2041 	 1.963800
0.4898 	 0.2245 	 1.990185
0.4898 	 0.2449 	 2.019442
0.4898 	 0.2653 	 2.051693
0.4898 	 0.2857 	 2.087073
0.4898 	 0.3061 	 2.125733
0.4898 	 0.3265 	 2.167839
0.4898 	 0.3469 	 2.213573
0.4898 	 0.3673 	 2.263135
0.4898 	 0.3878 	 2.316746
0.4898 	 0.4082 	 2.374647
0.4898 	 0.4286 	 2.437102
0.4898 	 0.4490 	 2.504402
0.4898 	 0.4694 	 2.576862
0.4898 	 0.4898 	 2.654829
0.4898 	 0.5102 	 2.738684
0.4898 	 0.5306 	 2.828840
0.4898 	 0.5510 	 2.925752
0.4898 	 0.5714 	 3.029917
0.4898 	 0.5918 	 3.141879
0.4898 	 0.6122 	 3.262236
0.4898 	 0.6327 	 3.391640
0.4898 	 0.6531 	 3.530809
0.4898 	 0.6735 	 3.680528
0.4898 	 0.6939 	 3.841661
0.4898 	 0.7143 	 4.015157
0.4898 	 0.7347 	 4.202058
0.4898 	 0.7551 	 4.403511
0.4898 	 0.7755 	 4.620779
0.4898 	 0.7959 	 4.855254
0.4898 	 0.8163 	 5.108471
0.4898 	 0.8367 	 5.382123
0.4898 	 0.8571 	 5.678081
0.4898 	 0.8776 	 5.998415
0.4898 	 0.8980 	 6.345412
0.4898 	 0.9184 	 6.721609
0.4898 	 0.9388 	 7.129815
0.4898 	 0.9592 	 7.573151
0.4898 	 0.9796 	 8.055079
0.4898 	 1.0000 	 8.579451
0.6531 	 0.0000 	 2.399000
0.6531 	 0.0204 	 2.401578
0.6531 	 0.0408 	 2.407087
0.6531 	 0.0612 	 2.415554
0.6531 	 0.0816 	 2.427017
0.6531 	 0.1020 	 2.441525
0.6531 	 0.1224 	 2.459141
0.6531 	 0.1429 	 2.479938
0.6531 	 0.1633 	 2.504001
0.6531 	 0.1837 	 2.531430
0.6531 	 0.2041 	 2.562338
0.6531 	 0.2245 	 2.596852
0.6531 	 0.2449 	 2.635116
0.6531 	 0.2653 	 2.677289
0.6531 	 0.2857 	 2.723549
0.6531 	 0.3061 	 2.774092
0.6531 	 0.3265 	 2.829136
0.6531 	 0.3469 	 2.888918
0.6531 	 0.3673 	 2.953700
0.6531 	 0.3878 	 3.023772
0.6531 	 0.4082 	 3.099447
0.6531 	 0.4286 	 3.181072
0.6531 	 0.4490 	 3.269026
0.6531 	 0.4694 	 3.363722
0.6531 	 0.4898 	 3.465614
0.6531 	 0.5102 	 3.575197
0.6531 	 0.5306 	 3.693015
0.6531 	 0.5510 	 3.819660
0.6531 	 0.5714 	 3.955784
0.6531 	 0.5918 	 4.102097
0.6531 	 0.6122 	 4.259379
0.6531 	 0.6327 	 4.428486
0.6531 	 0.6531 	 4.610353
0.6531 	 0.6735 	 4.806009
0.6531 	 0.6939 	 5.016583
0.6531 	 0.7143 	 5.243315
0.6531 	 0.7347 	 5.487568
0.6531 	 0.7551 	 5.750841
0.6531 	 0.7755 	 6.034787
0.6531 	 0.7959 	 6.341224
0.6531 	 0.8163 	 6.672160
0.6531 	 0.8367 	 7.029809
0.6531 	 0.8571 	 7.416618
0.6531 	 0.8776 	 7.835291
0.6531 	 0.8980 	 8.288822
0.6531 	 0.9184 	 8.780525
0.6531 	 0.9388 	 9.314077
0.6531 	 0.9592 	 9.893556
0.6531 	 0.9796 	 10.523491
0.6531 	 1.0000 	 11.208920
0.8163 	 0.0000 	 2.932112
0.8163 	 0.0204 	 2.935321
0.8163 	 0.0408 	 2.942113
0.8163 	 0.0612 	 2.952521
0.8163 	 0.0816 	 2.966591
0.8163 	 0.1020 	 2.984386
0.8163 	 0.1224 	 3.005979
0.8163 	 0.1429 	 3.031461
0.8163 	 0.1633 	 3.060938
0.8163 	 0.1837 	 3.094529
0.8163 	 0.2041 	 3.132375
0.8163 	 0.2245 	 3.174632
0.8163 	 0.2449 	 3.221474
0.8163 	 0.2653 	 3.273098
0.8163 	 0.2857 	 3.329720
0.8163 	 0.3061 	 3.391581
0.8163 	 0.3265 	 3.458947
0.8163 	 0.3469 	 3.532109
0.8163 	 0.3673 	 3.611388
0.8163 	 0.3878 	 3.697137
0.8163 	 0.4082 	 3.789742
0.8163 	 0.4286 	 3.889625
0.8163 	 0.4490 	 3.997251
0.8163 	 0.4694 	 4.113126
0.8163 	 0.4898 	 4.237804
0.8163 	 0.5102 	 4.371893
0.8163 	 0.5306 	 4.516057
0.8163 	 0.5510 	 4.671023
0.8163 	 0.5714 	 4.837586
0.8163 	 0.5918 	 5.016617
0.8163 	 0.6122 	 5.209070
0.8163 	 0.6327 	 5.415992
0.8163 	 0.6531 	 5.638529
0.8163 	 0.6735 	 5.877940
0.8163 	 0.6939 	 6.135606
0.8163 	 0.7143 	 6.413045
0.8163 	 0.7347 	 6.711926
0.8163 	 0.7551 	 7.034084
0.8163 	 0.7755 	 7.381541
0.8163 	 0.7959 	 7.756524
0.8163 	 0.8163 	 8.161489
0.8163 	 0.8367 	 8.599148
